timestamp,problem,best_distance,optimal_distance,gap_percent,improvement_percent,total_time_s,generations,population_size,mutation_prob,crossover_prob,elitism_percent,selection_method,mutation_method,crossover_method,initial_distance,convergence_gen
1767825955.0691504,ATT48,11182,10628,5.212645841174257,70.23351454734802,70.2335934638977,800,400,0.05,0.8,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Swap Mutation,0
1767824047.585745,ATT48,10895,10628,2.5122318404215283,37.42058849334717,37.42067098617554,400,400,0.02,1.0,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,2
1767824091.7335422,ATT48,11088,10628,4.328189687617614,44.147711992263794,44.147791385650635,400,400,0.02,1.0,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,0
1767824136.0742884,ATT48,11356,10628,6.849830636055702,44.340660572052,44.340740442276,400,400,0.02,1.0,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,1
1767824180.4453886,ATT48,10936,10628,2.898005269100489,44.37101149559021,44.37109446525574,400,400,0.02,1.0,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,2
1767824217.3186674,ATT48,11181,10628,5.203236733157697,36.873194217681885,36.87327337265015,400,400,0.05,0.8,5,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,0
1767824254.105092,ATT48,10810,10628,1.7124576590139255,36.7863347530365,36.78641891479492,400,400,0.05,0.8,5,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,1
1767824290.927285,ATT48,11112,10628,4.554008280015054,36.82210087776184,36.822187423706055,400,400,0.05,0.8,5,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,2
1767824327.8942738,ATT48,11108,10628,4.516371847948815,36.96689987182617,36.96698260307312,400,400,0.05,0.8,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,0
1767824364.8133688,ATT48,11281,10628,6.144147534813699,36.919010400772095,36.919089555740356,400,400,0.05,0.8,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,1
1767824401.8374493,ATT48,10995,10628,3.453142642077531,37.02399563789368,37.02407431602478,400,400,0.05,0.8,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,2
1767824439.0415084,ATT48,10816,10628,1.7689123071132857,37.203969955444336,37.20405340194702,400,400,0.05,0.8,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,0
1767824476.2347085,ATT48,10807,10628,1.6842303349642453,37.193113565444946,37.19319462776184,400,400,0.05,0.8,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,1
1767824513.5051045,ATT48,11118,10628,4.610462928114415,37.27031207084656,37.27039051055908,400,400,0.05,0.8,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,2
1767824558.4576488,ATT48,10995,10628,3.453142642077531,44.95245409011841,44.95253801345825,400,400,0.05,1.0,5,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,0
1767824603.1927629,ATT48,10945,10628,2.9826872412495296,44.735026836395264,44.73510789871216,400,400,0.05,1.0,5,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,1
1767824648.1629374,ATT48,11072,10628,4.177643959352653,44.9700882434845,44.97016882896423,400,400,0.05,1.0,5,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,2
1767824692.414959,ATT48,11114,10628,4.572826496048175,44.25193166732788,44.252015829086304,400,400,0.05,1.0,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,0
1767824736.6824207,ATT48,10736,10628,1.0161836657884833,44.26737570762634,44.26745629310608,400,400,0.05,1.0,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,1
1767824780.8317235,ATT48,11162,10628,5.0244636808430565,44.14921712875366,44.1492977142334,400,400,0.05,1.0,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,2
1767824825.267457,ATT48,10995,10628,3.453142642077531,44.4356472492218,44.43572759628296,400,400,0.05,1.0,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,0
1767824869.677584,ATT48,11685,10628,9.945427173503951,44.410038232803345,44.41012144088745,400,400,0.05,1.0,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,1
1767824914.154849,ATT48,11206,10628,5.438464433571697,44.47717618942261,44.47726011276245,400,400,0.05,1.0,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,2
1767824951.2318943,ATT48,11115,10628,4.582235604064735,37.076961040496826,37.07704043388367,400,400,0.1,0.8,5,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,0
1767824988.4693048,ATT48,10989,10628,3.396687993978171,37.23732399940491,37.2374050617218,400,400,0.1,0.8,5,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,1
1767825025.2241204,ATT48,11106,10628,4.497553631915695,36.754725217819214,36.754810094833374,400,400,0.1,0.8,5,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,2
1767825062.1271617,ATT48,11344,10628,6.736921339856981,36.902953147888184,36.90303587913513,400,400,0.1,0.8,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,0
1767825099.209471,ATT48,10951,10628,3.0391418893488895,37.08222484588623,37.08230376243591,400,400,0.1,0.8,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,1
1767825136.4099798,ATT48,10949,10628,3.0203236733157697,37.20042443275452,37.2005033493042,400,400,0.1,0.8,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,2
1767825173.74445,ATT48,11075,10628,4.205871283402334,37.334383726119995,37.33446455001831,400,400,0.1,0.8,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,0
1767825210.9582965,ATT48,10802,10628,1.6371847948814453,37.21375894546509,37.21384119987488,400,400,0.1,0.8,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,1
1767825248.081408,ATT48,10982,10628,3.33082423786225,37.12302255630493,37.1231050491333,400,400,0.1,0.8,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,2
1767825292.8756475,ATT48,11202,10628,5.400828001505458,44.79415464401245,44.79423427581787,400,400,0.1,1.0,5,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,0
1767825337.8119063,ATT48,10771,10628,1.3455024463680842,44.936168909072876,44.93625330924988,400,400,0.1,1.0,5,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,1
1767825383.2237177,ATT48,10932,10628,2.8603688370342493,45.41172122955322,45.41180634498596,400,400,0.1,1.0,5,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,2
1767825427.5660348,ATT48,11372,10628,7.000376364320663,44.34223294258118,44.3423113822937,400,400,0.1,1.0,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,0
1767825471.878406,ATT48,11135,10628,4.770417764395935,44.31228709220886,44.312365770339966,400,400,0.1,1.0,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,1
1767825516.1801443,ATT48,10948,10628,3.0109145652992093,44.30165433883667,44.301732540130615,400,400,0.1,1.0,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,2
1767825560.5638409,ATT48,11339,10628,6.689875799774181,44.38360595703125,44.38369107246399,400,400,0.1,1.0,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,0
1767825604.9348454,ATT48,10919,10628,2.7380504328189685,44.37091636657715,44.37099862098694,400,400,0.1,1.0,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,1
1767825649.3055458,ATT48,10979,10628,3.302596913812571,44.37061595916748,44.370694637298584,400,400,0.1,1.0,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,2
1767825684.5588083,ATT48,11132,10628,4.7421904403462545,35.253180503845215,35.25325655937195,400,400,0.02,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,0
1767825719.8113074,ATT48,11191,10628,5.297327813323297,35.25241804122925,35.25249409675598,400,400,0.02,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,1
1767825755.5177064,ATT48,10765,10628,1.289047798268724,35.70631003379822,35.706393003463745,400,400,0.02,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,2
1767825790.6722353,ATT48,11177,10628,5.165600301091457,35.15444588661194,35.15452289581299,400,400,0.02,0.8,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,0
1767825825.813677,ATT48,11262,10628,5.965374482499059,35.14135932922363,35.14143657684326,400,400,0.02,0.8,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,1
1767825859.0400033,ATT48,11228,10628,5.645464809936018,33.22624468803406,33.22632074356079,400,400,0.02,0.8,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,2
1767825894.4579568,ATT48,11297,10628,6.29469326307866,35.41786599159241,35.4179482460022,400,400,0.02,0.8,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,0
1767825929.9346883,ATT48,11384,10628,7.1132856605193835,35.47664189338684,35.476726055145264,400,400,0.02,0.8,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,1
1767825965.4956245,ATT48,11430,10628,7.546104629281144,35.56085228919983,35.560930252075195,400,400,0.02,0.8,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,2
1767826007.84006,ATT48,11134,10628,4.761008656379375,42.344353437423706,42.344430446624756,400,400,0.02,1.0,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,0
1767824059.0535986,ATT48,11054,10628,4.008280015054573,42.59597849845886,42.596060037612915,400,400,0.02,1.0,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,1
1767824101.6578348,ATT48,11002,10628,3.519006398193451,42.6041522026062,42.60423040390015,400,400,0.02,1.0,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,2
1767824143.9719894,ATT48,11075,10628,4.205871283402334,42.31406617164612,42.314148902893066,400,400,0.02,1.0,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,0
1767824186.194969,ATT48,11221,10628,5.579601053820098,42.222893953323364,42.222973346710205,400,400,0.02,1.0,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,1
1767824228.419131,ATT48,10905,10628,2.6063229205871283,42.22407674789429,42.224156618118286,400,400,0.02,1.0,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,2
1767824270.9285493,ATT48,11192,10628,5.306736921339858,42.50933027267456,42.50941205024719,400,400,0.02,1.0,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,0
1767824313.4264832,ATT48,11287,10628,6.20060218291306,42.49785113334656,42.49792838096619,400,400,0.02,1.0,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,1
1767824355.8989115,ATT48,11168,10628,5.080918328942417,42.472339391708374,42.47242283821106,400,400,0.02,1.0,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,2
1767824391.247671,ATT48,10950,10628,3.0297327813323296,35.348676681518555,35.348753929138184,400,400,0.05,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,0
1767824426.5272386,ATT48,11026,10628,3.744824990590892,35.27947950363159,35.27956175804138,400,400,0.05,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,1
1767824461.687007,ATT48,11009,10628,3.584870154309371,35.15968298912048,35.15976285934448,400,400,0.05,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,2
1767824496.9156716,ATT48,11010,10628,3.5942792623259314,35.22857689857483,35.22865915298462,400,400,0.05,0.8,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,0
1767824532.0416093,ATT48,11016,10628,3.650733910425292,35.12585139274597,35.125932693481445,400,400,0.05,0.8,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,1
1767824567.3041615,ATT48,11031,10628,3.7918705306736924,35.26246929168701,35.26254630088806,400,400,0.05,0.8,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,2
1767824602.7882266,ATT48,11084,10628,4.290553255551374,35.483978033065796,35.48405909538269,400,400,0.05,0.8,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,0
1767824638.2291453,ATT48,11554,10628,8.712834023334588,35.44083213806152,35.44091272354126,400,400,0.05,0.8,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,1
1767824673.8679974,ATT48,10898,10628,2.5404591644712085,35.63876533508301,35.6388463973999,400,400,0.05,0.8,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,2
1767824716.4482956,ATT48,10725,10628,0.912683477606323,42.580214738845825,42.58029317855835,400,400,0.05,1.0,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,0
1767824759.0597625,ATT48,10854,10628,2.126458411742567,42.61137866973877,42.61146068572998,400,400,0.05,1.0,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,1
1767824802.1045775,ATT48,10757,10628,1.2137749341362438,43.04473066329956,43.04480814933777,400,400,0.05,1.0,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,2
1767824844.3948698,ATT48,11078,10628,4.2340986074520135,42.29020953178406,42.29028677940369,400,400,0.05,1.0,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,0
1767824886.7314684,ATT48,11125,10628,4.676326684230335,42.33651328086853,42.33659338951111,400,400,0.05,1.0,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,1
1767824928.9789784,ATT48,11147,10628,4.883327060594656,42.247426986694336,42.24750375747681,400,400,0.05,1.0,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,2
1767824971.4875734,ATT48,11059,10628,4.055325555137372,42.50851249694824,42.50858974456787,400,400,0.05,1.0,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,0
1767825013.90647,ATT48,11274,10628,6.078283778697779,42.4188117980957,42.418890953063965,400,400,0.05,1.0,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,1
1767825056.3462968,ATT48,10877,10628,2.3428678961234475,42.439741373062134,42.439820766448975,400,400,0.05,1.0,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,2
1767825091.6551065,ATT48,10876,10628,2.3334587881068876,35.308722734451294,35.30880355834961,400,400,0.1,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,0
1767825126.897008,ATT48,10963,10628,3.15205118554761,35.241820096969604,35.24189639091492,400,400,0.1,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,1
1767825162.2263346,ATT48,10990,10628,3.406097101994731,35.3292453289032,35.32932138442993,400,400,0.1,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,2
1767825197.489599,ATT48,10638,10628,0.09409108016560029,35.26318144798279,35.263259410858154,400,400,0.1,0.8,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,0
1767825232.7653904,ATT48,10976,10628,3.2743695897628906,35.27570581436157,35.27578639984131,400,400,0.1,0.8,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,1
1767825268.0515656,ATT48,11359,10628,6.878057960105383,35.28609013557434,35.28617000579834,400,400,0.1,0.8,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,2
1767825303.5975347,ATT48,10928,10628,2.822732404968009,35.54587960243225,35.545963525772095,400,400,0.1,0.8,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,0
1767825339.1482909,ATT48,10859,10628,2.173503951825367,35.550671100616455,35.550750970840454,400,400,0.1,0.8,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,1
1767825374.5527456,ATT48,10936,10628,2.898005269100489,35.404369592666626,35.40444898605347,400,400,0.1,0.8,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,2
1767825416.8795226,ATT48,10771,10628,1.3455024463680842,42.326690673828125,42.32677149772644,400,400,0.1,1.0,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,0
1767825459.5388803,ATT48,10940,10628,2.9356417011667295,42.65927052497864,42.65935254096985,400,400,0.1,1.0,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,1
1767825502.1558177,ATT48,10638,10628,0.09409108016560029,42.616851568222046,42.61693239212036,400,400,0.1,1.0,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,2
1767825544.407132,ATT48,10968,10628,3.1990967256304104,42.25122785568237,42.25130867958069,400,400,0.1,1.0,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,0
1767825586.5792859,ATT48,11107,10628,4.506962739932254,42.172067403793335,42.17214798927307,400,400,0.1,1.0,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,1
1767825628.7673984,ATT48,10963,10628,3.15205118554761,42.18802571296692,42.18810725212097,400,400,0.1,1.0,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,2
1767825671.0362825,ATT48,11047,10628,3.9424162589386524,42.26879906654358,42.26887893676758,400,400,0.1,1.0,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,0
1767825713.4896622,ATT48,11271,10628,6.050056454648099,42.45329713821411,42.45337414741516,400,400,0.1,1.0,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,1
1767825755.6443505,ATT48,10734,10628,0.9973654497553632,42.15460467338562,42.154682636260986,400,400,0.1,1.0,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Inversion Mutation,2
1767825810.2702734,ATT48,11310,10628,6.4170116672939415,54.625832319259644,54.625917196273804,600,400,0.02,0.8,5,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,0
1767825864.9642072,ATT48,10983,10628,3.3402333458788105,54.69382834434509,54.693928241729736,600,400,0.02,0.8,5,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,1
1767825919.642418,ATT48,11065,10628,4.111780203236734,54.6781210899353,54.678205251693726,600,400,0.02,0.8,5,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Inversion Mutation,2
1767825974.608651,ATT48,11275,10628,6.08769288671434,54.966147899627686,54.96622681617737,600,400,0.02,0.8,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,0
1767826029.5319831,ATT48,11016,10628,3.650733910425292,54.9232451915741,54.92332720756531,600,400,0.02,0.8,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,1
1767826084.547703,ATT48,11138,10628,4.798645088445616,55.015636920928955,55.01571488380432,600,400,0.02,0.8,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Inversion Mutation,2
1767825260.6026702,ATT48,10861,10628,2.192322167858487,22.034108877182007,22.034152030944824,400,200,0.1,1.0,5,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Scramble Mutation,2
1767825282.7113261,ATT48,11589,10628,9.042152803914188,22.108606576919556,22.108649969100952,400,200,0.1,1.0,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Scramble Mutation,0
1767825304.8519151,ATT48,12559,10628,18.16898757997742,22.14054226875305,22.140583276748657,400,200,0.1,1.0,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Scramble Mutation,1
1767825326.9954302,ATT48,12512,10628,17.726759503199098,22.143467664718628,22.143508911132812,400,200,0.1,1.0,5,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Scramble Mutation,2
1767825344.5976841,ATT48,11573,10628,8.891607075649228,17.602202892303467,17.602247714996338,400,200,0.02,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Scramble Mutation,0
1767825362.274108,ATT48,11725,10628,10.321791494166353,17.676372051239014,17.676416873931885,400,200,0.02,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Scramble Mutation,1
1767825379.9247239,ATT48,13078,10628,23.052314640572074,17.650570154190063,17.650610208511353,400,200,0.02,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Scramble Mutation,2
1767825397.6035697,ATT48,12430,10628,16.955212645841176,17.678799629211426,17.678839921951294,400,200,0.02,0.8,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Scramble Mutation,0
1767825415.2506974,ATT48,12437,10628,17.021076401957096,17.647079467773438,17.64712166786194,400,200,0.02,0.8,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Scramble Mutation,1
1767825432.9035733,ATT48,12643,10628,18.959352653368462,17.65282917022705,17.652869701385498,400,200,0.02,0.8,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Scramble Mutation,2
1767825450.587886,ATT48,13377,10628,25.865637937523523,17.684265613555908,17.684307098388672,400,200,0.02,0.8,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Scramble Mutation,0
1767825468.3496172,ATT48,12250,10628,15.261573202860369,17.76168465614319,17.76172423362732,400,200,0.02,0.8,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Scramble Mutation,1
1767825486.1780045,ATT48,13077,10628,23.042905532555512,17.828338861465454,17.828381299972534,400,200,0.02,0.8,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Scramble Mutation,2
1767825507.4517922,ATT48,12196,10628,14.753481369966126,21.273741960525513,21.273781776428223,400,200,0.02,1.0,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Scramble Mutation,0
1767825528.6566985,ATT48,11578,10628,8.938652615732028,21.204855918884277,21.20490002632141,400,200,0.02,1.0,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Scramble Mutation,1
1767825549.8925898,ATT48,11807,10628,11.093338351524276,21.235843896865845,21.23588538169861,400,200,0.02,1.0,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Scramble Mutation,2
1767825570.9790747,ATT48,12936,10628,21.71622130222055,21.086436986923218,21.086477756500244,400,200,0.02,1.0,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Scramble Mutation,0
1767825592.01407,ATT48,12745,10628,19.919081671057583,21.03494691848755,21.03498864173889,400,200,0.02,1.0,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Scramble Mutation,1
1767825613.0456324,ATT48,12294,10628,15.675573955589009,21.031513929367065,21.03155541419983,400,200,0.02,1.0,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Scramble Mutation,2
1767825634.1323903,ATT48,12123,10628,14.066616484757244,21.086710453033447,21.086750984191895,400,200,0.02,1.0,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Scramble Mutation,0
1767825655.287765,ATT48,12542,10628,18.009032743695897,21.155327081680298,21.155367851257324,400,200,0.02,1.0,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Scramble Mutation,1
1767825676.3867326,ATT48,13127,10628,23.513360933383513,21.09891939163208,21.09896159172058,400,200,0.02,1.0,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Scramble Mutation,2
1767825694.0262184,ATT48,12268,10628,15.430937147158449,17.63943910598755,17.639479637145996,400,200,0.05,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Scramble Mutation,0
1767825710.7215195,ATT48,11550,10628,8.675197591268349,16.69524312019348,16.695293426513672,400,200,0.05,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Scramble Mutation,1
1767825728.2589507,ATT48,11569,10628,8.853970643582988,17.537380695343018,17.53742218017578,400,200,0.05,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Scramble Mutation,2
1767825745.971671,ATT48,12635,10628,18.88407978923598,17.71265935897827,17.712713479995728,400,200,0.05,0.8,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Scramble Mutation,0
1767825763.6984944,ATT48,12207,10628,14.856981558148288,17.7267746925354,17.726815223693848,400,200,0.05,0.8,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Scramble Mutation,1
1767825781.2959669,ATT48,11394,10628,7.207376740684983,17.59742569923401,17.597466468811035,400,200,0.05,0.8,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Scramble Mutation,2
1767825799.0920517,ATT48,12696,10628,19.45803537824614,17.796038389205933,17.79607915878296,400,200,0.05,0.8,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Scramble Mutation,0
1767825816.7619019,ATT48,12966,10628,21.99849454271735,17.669805765151978,17.66984486579895,400,200,0.05,0.8,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Scramble Mutation,1
1767825834.5056243,ATT48,12898,10628,21.358675197591268,17.743677616119385,17.743717432022095,400,200,0.05,0.8,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Scramble Mutation,2
1767825855.7710106,ATT48,11722,10628,10.293564170116673,21.26534104347229,21.265380859375,400,200,0.05,1.0,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Scramble Mutation,0
1767825877.027606,ATT48,11323,10628,6.539330071509221,21.256547689437866,21.256590127944946,400,200,0.05,1.0,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Scramble Mutation,1
1767825898.3156302,ATT48,11375,10628,7.028603688370342,21.287978649139404,21.288018703460693,400,200,0.05,1.0,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Scramble Mutation,2
1767825919.4100893,ATT48,12540,10628,17.99021452766278,21.094414472579956,21.094454050064087,400,200,0.05,1.0,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Scramble Mutation,0
1767825940.4278924,ATT48,12125,10628,14.085434700790364,21.017757415771484,21.017797231674194,400,200,0.05,1.0,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Scramble Mutation,1
1767825961.5125387,ATT48,11505,10628,8.251787730523146,21.084601640701294,21.084641218185425,400,200,0.05,1.0,10,Tournament Selection,tournament_size,6,Edge Recombination (ERX),Scramble Mutation,2
1767825982.597252,ATT48,11211,10628,5.485509973654498,21.08466863632202,21.084707975387573,400,200,0.05,1.0,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Scramble Mutation,0
1767826003.7440274,ATT48,11431,10628,7.555513737297705,21.146728992462158,21.1467707157135,400,200,0.05,1.0,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Scramble Mutation,1
1767826024.8956945,ATT48,12370,10628,16.390666164847573,21.151623487472534,21.15166211128235,400,200,0.05,1.0,10,Tournament Selection,tournament_size,10,Edge Recombination (ERX),Scramble Mutation,2
1767826042.5356867,ATT48,12463,10628,17.265713210387656,17.639947652816772,17.639986991882324,400,200,0.1,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Scramble Mutation,0
1767826060.231225,ATT48,11387,10628,7.141512984569062,17.695491790771484,17.695533514022827,400,200,0.1,0.8,10,Tournament Selection,tournament_size,2,Edge Recombination (ERX),Scramble Mutation,1
